schema_version,codebook_version,search_record_id,paper_id_candidate,source_database,source_record_id,query_ids,title,publication_year,doi_raw,doi_normalized,stable_url,document_type,corpus_layer,fulltext_access_status,title_abstract_decision,fulltext_decision,exclusion_code,exclusion_note,screen_confidence,screened_by,screened_at_utc
1.0,1.0,R001105,,openalex,https://openalex.org/W4376115973,QFIELD_DC_renewable_energy_integration|QSA_DC_renewable_energy_integration,Carbon awareness oriented data center location and configuration: An integrated optimization method,2023,https://doi.org/10.1016/j.energy.2023.127744,10.1016/j.energy.2023.127744,https://doi.org/10.1016/j.energy.2023.127744,article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001106,,openalex,https://openalex.org/W4211254104,QFIELD_DC_renewable_energy_integration,Carbon-Aware Load Balance Control of Data Centers With Renewable Generations,2022,https://doi.org/10.1109/tcc.2022.3150391,10.1109/tcc.2022.3150391,https://doi.org/10.1109/tcc.2022.3150391,article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001107,,openalex,https://openalex.org/W4223495485,QFIELD_DC_renewable_energy_integration|QSA_DC_renewable_energy_integration,An energy and carbon-aware algorithm for renewable energy usage maximization in distributed cloud data centers,2022,https://doi.org/10.1016/j.jpdc.2022.04.001,10.1016/j.jpdc.2022.04.001,https://doi.org/10.1016/j.jpdc.2022.04.001,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001108,,openalex,https://openalex.org/W2614052420,QFIELD_DC_renewable_energy_integration,"Fog of Everything: Energy-Efficient Networked Computing Architectures, Research Challenges, and a Case Study",2017,https://doi.org/10.1109/access.2017.2702013,10.1109/access.2017.2702013,https://doi.org/10.1109/access.2017.2702013,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001109,,openalex,https://openalex.org/W4408729779,QFIELD_DC_frequency_response_regulation|QFIELD_DC_renewable_energy_integration,Data centres as a source of flexibility for power systems,2025,https://doi.org/10.1016/j.egyr.2025.03.020,10.1016/j.egyr.2025.03.020,https://doi.org/10.1016/j.egyr.2025.03.020,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001090.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001110,,openalex,https://openalex.org/W4225793574,QFIELD_DC_renewable_energy_integration,Data-Centric Green AI An Exploratory Empirical Study,2022,https://doi.org/10.1109/ict4s55073.2022.00015,10.1109/ict4s55073.2022.00015,https://doi.org/10.1109/ict4s55073.2022.00015,conference-paper,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001111,,openalex,https://openalex.org/W2803112511,QFIELD_DC_renewable_energy_integration,Scheduling-based power capping in high performance computing systems,2018,https://doi.org/10.1016/j.suscom.2018.05.007,10.1016/j.suscom.2018.05.007,https://doi.org/10.1016/j.suscom.2018.05.007,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001112,,openalex,https://openalex.org/W1831098712,QFIELD_DC_resilience_emergency_operation,"A review on regional convection‐permitting climate modeling: Demonstrations, prospects, and challenges",2015,https://doi.org/10.1002/2014rg000475,10.1002/2014rg000475,https://doi.org/10.1002/2014rg000475,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001113,,openalex,https://openalex.org/W4293770403,QFIELD_DC_demand_response_peak_management|QFIELD_DC_frequency_response_regulation|QFIELD_DC_resilience_emergency_operation|QPR_DC_demand_response_peak_management|QPR_DC_frequency_response_regulation|QPR_DC_resilience_emergency_operation|QSA_DC_demand_response_peak_management|QSA_DC_frequency_response_regulation|QSA_DC_resilience_emergency_operation,Energy efficiency in cloud computing data centers: a survey on software technologies,2022,https://doi.org/10.1007/s10586-022-03713-0,10.1007/s10586-022-03713-0,https://doi.org/10.1007/s10586-022-03713-0,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001080.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001114,,openalex,https://openalex.org/W4360836968,QFIELD_DC_resilience_emergency_operation,Sparks of Artificial General Intelligence: Early experiments with GPT-4,2023,https://doi.org/10.48550/arxiv.2303.12712,10.48550/arxiv.2303.12712,http://arxiv.org/abs/2303.12712,preprint,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001115,,openalex,https://openalex.org/W4238719510,QFIELD_DC_resilience_emergency_operation|QSA_DC_resilience_emergency_operation,The BIG Data Center: from deposition to integration to translation,2016,https://doi.org/10.1093/nar/gkw1060,10.1093/nar/gkw1060,https://doi.org/10.1093/nar/gkw1060,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001116,,openalex,https://openalex.org/W3002957949,QFIELD_DC_resilience_emergency_operation|QPR_DC_resilience_emergency_operation|QSA_DC_resilience_emergency_operation,"Power System Resilience: Current Practices, Challenges, and Future Directions",2020,https://doi.org/10.1109/access.2020.2968586,10.1109/access.2020.2968586,https://doi.org/10.1109/access.2020.2968586,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001117,,openalex,https://openalex.org/W3164125724,QFIELD_DC_resilience_emergency_operation|QSA_DC_resilience_emergency_operation,Optimal and economic operation of microgrids to leverage resilience benefits during grid outages,2021,https://doi.org/10.1016/j.ijepes.2021.107137,10.1016/j.ijepes.2021.107137,https://doi.org/10.1016/j.ijepes.2021.107137,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001118,,openalex,https://openalex.org/W2593118993,QFIELD_DC_resilience_emergency_operation,Detecting and quantifying causal associations in large nonlinear time series datasets,2019,https://doi.org/10.1126/sciadv.aau4996,10.1126/sciadv.aau4996,https://doi.org/10.1126/sciadv.aau4996,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001119,,openalex,https://openalex.org/W3011950450,QFIELD_DC_resilience_emergency_operation,"Urban Digital Twins for Smart Cities and Citizens: The Case Study of Herrenberg, Germany",2020,https://doi.org/10.3390/su12062307,10.3390/su12062307,https://doi.org/10.3390/su12062307,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001120,,openalex,https://openalex.org/W4283748958,QFIELD_DC_resilience_emergency_operation,Unpacking data-centric geotechnics,2022,https://doi.org/10.1016/j.undsp.2022.04.001,10.1016/j.undsp.2022.04.001,https://doi.org/10.1016/j.undsp.2022.04.001,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001121,,openalex,https://openalex.org/W2266336423,QFIELD_DC_resilience_emergency_operation|QPR_DC_resilience_emergency_operation|QSA_DC_resilience_emergency_operation,When things matter: A survey on data-centric internet of things,2016,https://doi.org/10.1016/j.jnca.2015.12.016,10.1016/j.jnca.2015.12.016,https://doi.org/10.1016/j.jnca.2015.12.016,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001122,,openalex,https://openalex.org/W3116578724,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation,Promises and Challenges of Next-Generation “Beyond Li-ion” Batteries for Electric Vehicles and Grid Decarbonization,2020,https://doi.org/10.1021/acs.chemrev.0c00767,10.1021/acs.chemrev.0c00767,https://doi.org/10.1021/acs.chemrev.0c00767,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001123,,openalex,https://openalex.org/W2983762108,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_resilience_emergency_operation,Recycling lithium-ion batteries from electric vehicles,2019,https://doi.org/10.1038/s41586-019-1682-5,10.1038/s41586-019-1682-5,https://doi.org/10.1038/s41586-019-1682-5,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001124,,openalex,https://openalex.org/W3188508059,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QPAIR_BS_EV_renewable_energy_integration|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,Combined vehicle to building (V2B) and vehicle to home (V2H) strategy to increase electric vehicle market share,2021,https://doi.org/10.1016/j.energy.2021.121608,10.1016/j.energy.2021.121608,https://doi.org/10.1016/j.energy.2021.121608,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001125,,openalex,https://openalex.org/W4205948434,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QPAIR_DC_EV_demand_response_peak_management|QPAIR_DC_EV_frequency_response_regulation|QPAIR_DC_EV_local_energy_sharing_distribution_support|QPAIR_DC_EV_renewable_energy_integration|QPR_DC_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,Utilization of Electric Vehicles for Vehicle-to-Grid Services: Progress and Perspectives,2022,https://doi.org/10.3390/en15020589,10.3390/en15020589,https://doi.org/10.3390/en15020589,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001126,,openalex,https://openalex.org/W3136124754,QFIELD_EV_demand_response_peak_management|QFIELD_EV_local_energy_sharing_distribution_support|QPR_EV_demand_response_peak_management|QPR_EV_local_energy_sharing_distribution_support|QSA_EV_demand_response_peak_management|QSA_EV_local_energy_sharing_distribution_support,A Review on Electric Vehicles: Technologies and Challenges,2021,https://doi.org/10.3390/smartcities4010022,10.3390/smartcities4010022,https://doi.org/10.3390/smartcities4010022,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001127,,openalex,https://openalex.org/W2283838654,QFIELD_EV_demand_response_peak_management,Balancing Power Demand Through EV Mobility in Vehicle-to-Grid Mobile Energy Networks,2015,https://doi.org/10.1109/tii.2015.2494884,10.1109/tii.2015.2494884,https://doi.org/10.1109/tii.2015.2494884,article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001128,,openalex,https://openalex.org/W2765590643,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,"Integrated PV Charging of EV Fleet Based on Energy Prices, V2G, and Offer of Reserves",2017,https://doi.org/10.1109/tsg.2017.2763683,10.1109/tsg.2017.2763683,https://doi.org/10.1109/tsg.2017.2763683,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001129,,openalex,https://openalex.org/W628510808,QFIELD_EV_demand_response_peak_management,Demand response flexibility and flexibility potential of residential smart appliances: Experiences from large pilot test in Belgium,2015,https://doi.org/10.1016/j.apenergy.2015.05.101,10.1016/j.apenergy.2015.05.101,https://doi.org/10.1016/j.apenergy.2015.05.101,article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001130,,openalex,https://openalex.org/W2788861241,QFIELD_EV_demand_response_peak_management,Peak shaving and valley filling of power consumption profile in non-residential buildings using an electric vehicle parking lot,2018,https://doi.org/10.1016/j.energy.2018.01.128,10.1016/j.energy.2018.01.128,https://doi.org/10.1016/j.energy.2018.01.128,article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001131,,openalex,https://openalex.org/W4288420729,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_renewable_energy_integration|QPAIR_BS_EV_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,"A comprehensive review on electric vehicles smart charging: Solutions, strategies, technologies, and challenges",2022,https://doi.org/10.1016/j.est.2022.105241,10.1016/j.est.2022.105241,https://doi.org/10.1016/j.est.2022.105241,article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001132,,openalex,https://openalex.org/W3116578724,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation,Promises and Challenges of Next-Generation “Beyond Li-ion” Batteries for Electric Vehicles and Grid Decarbonization,2020,https://doi.org/10.1021/acs.chemrev.0c00767,10.1021/acs.chemrev.0c00767,https://doi.org/10.1021/acs.chemrev.0c00767,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001122.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001133,,openalex,https://openalex.org/W2983762108,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_resilience_emergency_operation,Recycling lithium-ion batteries from electric vehicles,2019,https://doi.org/10.1038/s41586-019-1682-5,10.1038/s41586-019-1682-5,https://doi.org/10.1038/s41586-019-1682-5,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001123.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001134,,openalex,https://openalex.org/W4205948434,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QPAIR_DC_EV_demand_response_peak_management|QPAIR_DC_EV_frequency_response_regulation|QPAIR_DC_EV_local_energy_sharing_distribution_support|QPAIR_DC_EV_renewable_energy_integration|QPR_DC_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,Utilization of Electric Vehicles for Vehicle-to-Grid Services: Progress and Perspectives,2022,https://doi.org/10.3390/en15020589,10.3390/en15020589,https://doi.org/10.3390/en15020589,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001125.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001135,,openalex,https://openalex.org/W2765590643,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,"Integrated PV Charging of EV Fleet Based on Energy Prices, V2G, and Offer of Reserves",2017,https://doi.org/10.1109/tsg.2017.2763683,10.1109/tsg.2017.2763683,https://doi.org/10.1109/tsg.2017.2763683,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001128.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001136,,openalex,https://openalex.org/W3188508059,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QPAIR_BS_EV_renewable_energy_integration|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,Combined vehicle to building (V2B) and vehicle to home (V2H) strategy to increase electric vehicle market share,2021,https://doi.org/10.1016/j.energy.2021.121608,10.1016/j.energy.2021.121608,https://doi.org/10.1016/j.energy.2021.121608,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001124.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001137,,openalex,https://openalex.org/W1949468118,QFIELD_EV_frequency_response_regulation|QPR_EV_frequency_response_regulation|QSA_EV_frequency_response_regulation,Capacity Estimation for Vehicle-to-Grid Frequency Regulation Services With Smart Charging Mechanism,2015,https://doi.org/10.1109/tsg.2015.2436901,10.1109/tsg.2015.2436901,https://doi.org/10.1109/tsg.2015.2436901,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001138,,openalex,https://openalex.org/W4288420729,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_renewable_energy_integration|QPAIR_BS_EV_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,"A comprehensive review on electric vehicles smart charging: Solutions, strategies, technologies, and challenges",2022,https://doi.org/10.1016/j.est.2022.105241,10.1016/j.est.2022.105241,https://doi.org/10.1016/j.est.2022.105241,article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001131.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001139,,openalex,https://openalex.org/W2995690832,QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QSA_EV_local_energy_sharing_distribution_support,Vehicle-to-Grid Aggregator to Support Power Grid and Reduce Electric Vehicle Charging Cost,2019,https://doi.org/10.1109/access.2019.2958664,10.1109/access.2019.2958664,https://doi.org/10.1109/access.2019.2958664,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001140,,openalex,https://openalex.org/W2948999417,QFIELD_EV_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QSA_EV_demand_response_peak_management,Commercialization of Lithium Battery Technologies for Electric Vehicles,2019,https://doi.org/10.1002/aenm.201900161,10.1002/aenm.201900161,https://doi.org/10.1002/aenm.201900161,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001141,,openalex,https://openalex.org/W2794390710,QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QSA_EV_local_energy_sharing_distribution_support,"Integrating a hydrogen fuel cell electric vehicle with vehicle-to-grid technology, photovoltaic power and a residential building",2018,https://doi.org/10.1016/j.apenergy.2018.02.038,10.1016/j.apenergy.2018.02.038,https://doi.org/10.1016/j.apenergy.2018.02.038,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001142,,openalex,https://openalex.org/W2134038238,QFIELD_EV_local_energy_sharing_distribution_support|QSA_EV_local_energy_sharing_distribution_support,Smart charging of electric vehicles with photovoltaic power and vehicle-to-grid technology in a microgrid; a case study,2015,https://doi.org/10.1016/j.apenergy.2015.04.092,10.1016/j.apenergy.2015.04.092,https://doi.org/10.1016/j.apenergy.2015.04.092,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
